subject_id,frame_path,timestamp,gaze_x,gaze_y,validity,original_type,eye_tracker_timestamp,match_time_diff_sec,clip_id
0,0\images\0_000063.jpg,2.1,0.5103,0.5861,1,Fixation,410056322149.0,0.0015309999999998,0
0,0\images\0_000064.jpg,2.1333,0.5112,0.5864,1,Fixation,410056354149.0,0.0002309999999997,0
0,0\images\0_000065.jpg,2.1667,0.5124,0.5894,1,Fixation,410056386148.0,0.0011700000000001,0
0,0\images\0_000066.jpg,2.2,0.511,0.5861,1,Fixation,410056422143.0,0.0015249999999997,0
0,0\images\0_000067.jpg,2.2333,0.5109,0.5885,1,Fixation,410056454143.0,0.0002250000000001,0
0,0\images\0_000068.jpg,2.2667,0.5098,0.5856,1,Fixation,410056486142.0,0.0011760000000001,0
0,0\images\0_000069.jpg,2.3,0.5127,0.5869,1,Fixation,410056522142.0,0.0015240000000001,0
0,0\images\0_000070.jpg,2.3333,0.5115,0.5878,1,Fixation,410056554144.0,0.000226,0
0,0\images\0_000071.jpg,2.3667,0.5127,0.587,1,Fixation,410056586143.0,0.0011749999999999,0
0,0\images\0_000072.jpg,2.4,0.5122,0.5862,1,Fixation,410056622143.0,0.0015249999999999,0
0,0\images\0_000073.jpg,2.4333,0.5094,0.5853,1,Fixation,410056654142.0,0.000224,0
0,0\images\0_000074.jpg,2.4667,0.5101,0.5872,1,Fixation,410056686150.0,0.0011679999999998,0
0,0\images\0_000075.jpg,2.5,0.5093,0.5852,1,Fixation,410056722150.0,0.0015319999999998,0
0,0\images\0_000076.jpg,2.5333,0.5088,0.5849,1,Fixation,410056754149.0,0.0002309999999998,0
0,0\images\0_000077.jpg,2.5667,0.5119,0.5892,1,Fixation,410056786137.0,0.001181,0
0,0\images\0_000078.jpg,2.6,0.5108,0.5845,1,Fixation,410056822137.0,0.0015189999999998,0
0,0\images\0_000079.jpg,2.6333,0.5113,0.5847,1,Fixation,410056854136.0,0.0002179999999998,0
0,0\images\0_000080.jpg,2.6667,0.5139,0.583,1,Fixation,410056886136.0,0.001182,0
0,0\images\0_000081.jpg,2.7,0.513,0.5844,1,Fixation,410056922129.0,0.0015109999999998,0
0,0\images\0_000082.jpg,2.7333,0.5131,0.5824,1,Fixation,410056954128.0,0.00021,0
0,0\images\0_000083.jpg,2.7667,0.5139,0.5825,1,Fixation,410056986128.0,0.0011900000000002,0
0,0\images\0_000084.jpg,2.8,0.5156,0.5815,1,Fixation,410057022127.0,0.0015090000000002,0
0,0\images\0_000085.jpg,2.8333,0.5135,0.5798,1,Fixation,410057054127.0,0.0002090000000001,0
0,0\images\0_000086.jpg,2.8667,0.5135,0.5809,1,Fixation,410057086127.0,0.0011909999999999,0
0,0\images\0_000087.jpg,2.9,0.515,0.5817,1,Fixation,410057122126.0,0.001508,0
0,0\images\0_000088.jpg,2.9333,0.5143,0.5838,1,Fixation,410057154126.0,0.0002079999999999,0
0,0\images\0_000089.jpg,2.9667,0.5146,0.5852,1,Fixation,410057186125.0,0.0011929999999999,0
0,0\images\0_000090.jpg,3.0,0.5133,0.5822,1,Fixation,410057222124.0,0.001506,0
0,0\images\0_000091.jpg,3.0333,0.5125,0.5822,1,Fixation,410057254124.0,0.0002059999999999,0
0,0\images\0_000092.jpg,3.0667,0.5126,0.5827,1,Fixation,410057286124.0,0.0011939999999999,0
0,0\images\0_000093.jpg,3.1,0.5143,0.5816,1,Fixation,410057322121.0,0.0015029999999998,0
0,0\images\0_000094.jpg,3.1333,0.5154,0.5821,1,Fixation,410057354121.0,0.0002029999999997,0
0,0\images\0_000095.jpg,3.1667,0.5166,0.5812,1,Fixation,410057386121.0,0.0011970000000001,0
0,0\images\0_000096.jpg,3.2,0.5142,0.5824,1,Fixation,410057422120.0,0.0015019999999998,0
0,0\images\0_000097.jpg,3.2333,0.5159,0.5798,1,Fixation,410057454116.0,0.0001980000000001,0
0,0\images\0_000098.jpg,3.2667,0.5171,0.5807,1,Fixation,410057486115.0,0.0012030000000002,0
0,0\images\0_000099.jpg,3.3,0.5176,0.582,1,Fixation,410057522115.0,0.001497,0
0,0\images\0_000100.jpg,3.3333,0.5155,0.5794,1,Fixation,410057554115.0,0.000197,0
0,0\images\0_000101.jpg,3.3667,0.5173,0.5796,1,Fixation,410057586114.0,0.0012039999999999,0
0,0\images\0_000102.jpg,3.4,0.5146,0.5794,1,Fixation,410057622114.0,0.0014960000000003,0
0,0\images\0_000103.jpg,3.4333,0.5168,0.5809,1,Fixation,410057654114.0,0.0001959999999998,0
0,0\images\0_000104.jpg,3.4667,0.5173,0.5808,1,Fixation,410057686113.0,0.0012049999999996,0
0,0\images\0_000105.jpg,3.5,0.5166,0.5721,1,Fixation,410057722111.0,0.0014929999999995,0
0,0\images\0_000106.jpg,3.5333,0.5174,0.5775,1,Fixation,410057754111.0,0.0001929999999998,0
0,0\images\0_000107.jpg,3.5667,0.5178,0.5713,1,Fixation,410057786110.0,0.001208,0
0,0\images\0_000108.jpg,3.6,0.5156,0.5742,1,Fixation,410057822110.0,0.0014920000000002,0
0,0\images\0_000109.jpg,3.6333,0.5166,0.5757,1,Fixation,410057854109.0,0.0001909999999996,0
0,0\images\0_000110.jpg,3.6667,0.517,0.5735,1,Fixation,410057886109.0,0.0012089999999997,0
0,0\images\0_000111.jpg,3.7,0.5165,0.5716,1,Fixation,410057922109.0,0.0014909999999996,0
0,0\images\0_000112.jpg,3.7333,0.5166,0.5777,1,Fixation,410057954108.0,0.0001899999999999,0
0,0\images\0_000113.jpg,3.7667,0.5174,0.5748,1,Fixation,410057986105.0,0.0012130000000003,0
0,0\images\0_000114.jpg,3.8,0.5182,0.5725,1,Fixation,410058022105.0,0.001487,0
0,0\images\0_000115.jpg,3.8333,0.5164,0.5751,1,Fixation,410058054104.0,0.0001860000000002,0
0,0\images\0_000116.jpg,3.8667,0.5183,0.5777,1,Fixation,410058086104.0,0.001214,0
0,0\images\0_000117.jpg,3.9,0.5177,0.5774,1,Fixation,410058122103.0,0.0014850000000001,0
0,0\images\0_000118.jpg,3.9333,0.5214,0.5738,1,Fixation,410058154102.0,0.0001839999999995,0
0,0\images\0_000119.jpg,3.9667,0.5183,0.5767,1,Fixation,410058186102.0,0.0012159999999998,0
0,0\images\0_000120.jpg,4.0,0.5192,0.5769,1,Fixation,410058222101.0,0.0014829999999999,0
0,0\images\0_000121.jpg,4.0333,0.5175,0.5774,1,Fixation,410058254098.0,0.0001800000000002,0
0,0\images\0_000122.jpg,4.0667,0.5182,0.5808,1,Fixation,410058286098.0,0.0012200000000004,0
0,0\images\0_000123.jpg,4.1,0.5183,0.5759,1,Fixation,410058322097.0,0.0014790000000002,0
0,0\images\0_000124.jpg,4.1333,0.5192,0.5805,1,Fixation,410058354097.0,0.0001789999999997,0
0,0\images\0_000125.jpg,4.1667,0.5187,0.5766,1,Fixation,410058386096.0,0.0012219999999998,0
0,0\images\0_000126.jpg,4.2,0.5206,0.5769,1,Fixation,410058422095.0,0.0014769999999995,0
0,0\images\0_000127.jpg,4.2333,0.5193,0.5751,1,Fixation,410058454095.0,0.0001769999999998,0
0,0\images\0_000128.jpg,4.2667,0.5215,0.5771,1,Fixation,410058486095.0,0.0012230000000004,0
0,0\images\0_000129.jpg,4.3,0.5185,0.5764,1,Fixation,410058522091.0,0.0014729999999998,0
0,0\images\0_000130.jpg,4.3333,0.5196,0.5755,1,Fixation,410058554091.0,0.0001729999999993,0
0,0\images\0_000131.jpg,4.3667,0.519,0.5729,1,Fixation,410058586091.0,0.001227,0
0,0\images\0_000132.jpg,4.4,0.5197,0.573,1,Fixation,410058622089.0,0.0014709999999995,0
0,0\images\0_000133.jpg,4.4333,0.5192,0.5747,1,Fixation,410058654089.0,0.0001709999999999,0
0,0\images\0_000134.jpg,4.4667,0.5204,0.5765,1,Fixation,410058686088.0,0.0012300000000005,0
0,0\images\0_000135.jpg,4.5,0.5209,0.5747,1,Fixation,410058722088.0,0.0014699999999998,0
0,0\images\0_000136.jpg,4.5333,0.5208,0.5772,1,Fixation,410058754084.0,0.0001660000000001,0
0,0\images\0_000137.jpg,4.5667,0.5203,0.5773,1,Fixation,410058786083.0,0.0012350000000003,0
0,0\images\0_000138.jpg,4.6,0.5195,0.5753,1,Fixation,410058822083.0,0.001465,0
0,0\images\0_000139.jpg,4.6333,0.5223,0.5776,1,Fixation,410058854083.0,0.0001649999999995,0
0,0\images\0_000140.jpg,4.6667,0.5205,0.5747,1,Fixation,410058886083.0,0.0012349999999998,0
0,0\images\0_000141.jpg,4.7,0.5234,0.5689,1,Saccade,410058922083.0,0.0014649999999996,0
0,0\images\0_000146.jpg,4.8667,0.5182,0.7714,1,Saccade,410059086076.0,0.0012419999999999,0
0,0\images\0_000148.jpg,4.9333,0.514,0.5874,1,Fixation,410059154079.0,0.0001609999999998,0
0,0\images\0_000149.jpg,4.9667,0.5165,0.5853,1,Fixation,410059186079.0,0.0012390000000004,0
0,0\images\0_000150.jpg,5.0,0.5167,0.5832,1,Fixation,410059222079.0,0.0014609999999999,0
0,0\images\0_000151.jpg,5.0333,0.5131,0.582,1,Fixation,410059254078.0,0.0001600000000001,0
0,0\images\0_000152.jpg,5.0667,0.5149,0.581,1,Fixation,410059286071.0,0.0012470000000002,0
0,0\images\0_000153.jpg,5.1,0.5135,0.58,1,Fixation,410059322071.0,0.0014530000000001,0
0,0\images\0_000154.jpg,5.1333,0.5126,0.5832,1,Fixation,410059354070.0,0.0001519999999994,0
0,0\images\0_000155.jpg,5.1667,0.5139,0.5796,1,Fixation,410059386070.0,0.0012479999999999,0
0,0\images\0_000156.jpg,5.2,0.5151,0.58,1,Fixation,410059422069.0,0.0014509999999994,0
0,0\images\0_000157.jpg,5.2333,0.5121,0.5803,1,Fixation,410059454069.0,0.0001509999999997,0
0,0\images\0_000158.jpg,5.2667,0.5151,0.5788,1,Fixation,410059486069.0,0.0012490000000004,0
0,0\images\0_000159.jpg,5.3,0.5134,0.578,1,Fixation,410059522068.0,0.0014499999999997,0
0,0\images\0_000160.jpg,5.3333,0.5137,0.5798,1,Fixation,410059554065.0,0.0001469999999992,0
0,0\images\0_000161.jpg,5.3667,0.5113,0.5781,1,Fixation,410059586065.0,0.0012530000000001,0
0,0\images\0_000162.jpg,5.4,0.5143,0.5781,1,Fixation,410059622064.0,0.0014459999999996,0
0,0\images\0_000163.jpg,5.4333,0.5141,0.5797,1,Fixation,410059654064.0,0.0001459999999999,0
0,0\images\0_000164.jpg,5.4667,0.5142,0.5725,1,Fixation,410059686063.0,0.0012550000000004,0
0,0\images\0_000165.jpg,5.5,0.5149,0.5753,1,Fixation,410059722062.0,0.0014439999999993,0
0,0\images\0_000166.jpg,5.5333,0.515,0.5754,1,Fixation,410059754062.0,0.0001439999999996,0
0,0\images\0_000167.jpg,5.5667,0.5122,0.5744,1,Fixation,410059786062.0,0.0012560000000005,0
0,0\images\0_000168.jpg,5.6,0.5141,0.5752,1,Fixation,410059822062.0,0.0014440000000002,0
0,0\images\0_000169.jpg,5.6333,0.5134,0.5763,1,Fixation,410059854062.0,0.0001439999999996,0
0,0\images\0_000170.jpg,5.6667,0.5136,0.5721,1,Fixation,410059886061.0,0.0012569999999998,0
0,0\images\0_000171.jpg,5.7,0.5139,0.5743,1,Fixation,410059922061.0,0.0014429999999991,0
0,0\images\0_000172.jpg,5.7333,0.5165,0.5748,1,Fixation,410059954056.0,0.0001379999999997,0
0,0\images\0_000173.jpg,5.7667,0.5136,0.5734,1,Fixation,410059986055.0,0.0012630000000006,0
0,0\images\0_000174.jpg,5.8,0.5144,0.5738,1,Fixation,410060022055.0,0.0014370000000001,0
0,0\images\0_000175.jpg,5.8333,0.5184,0.5742,1,Fixation,410060054055.0,0.0001369999999996,0
0,0\images\0_000176.jpg,5.8667,0.5176,0.577,1,Fixation,410060086055.0,0.0012629999999997,0
0,0\images\0_000177.jpg,5.9,0.5165,0.5723,1,Fixation,410060122055.0,0.0014369999999992,0
0,0\images\0_000178.jpg,5.9333,0.5149,0.5731,1,Fixation,410060154055.0,0.0001369999999996,0
0,0\images\0_000179.jpg,5.9667,0.5166,0.572,1,Fixation,410060186054.0,0.0012640000000008,0
0,0\images\0_000180.jpg,6.0,0.5177,0.5732,1,Fixation,410060222050.0,0.0014319999999994,0
0,0\images\0_000181.jpg,6.0333,0.5182,0.575,1,Fixation,410060254049.0,0.0001309999999996,0
0,0\images\0_000182.jpg,6.0667,0.5172,0.5731,1,Fixation,410060286049.0,0.0012690000000006,0
0,0\images\0_000183.jpg,6.1,0.5165,0.5776,1,Fixation,410060322049.0,0.0014310000000001,0
0,0\images\0_000184.jpg,6.1333,0.5167,0.5761,1,Fixation,410060354047.0,0.0001289999999993,0
0,0\images\0_000185.jpg,6.1667,0.5173,0.5754,1,Fixation,410060386047.0,0.001271,0
0,0\images\0_000186.jpg,6.2,0.5201,0.5734,1,Fixation,410060422047.0,0.0014289999999999,0
0,0\images\0_000187.jpg,6.2333,0.5202,0.5762,1,Fixation,410060454046.0,0.0001280000000001,0
0,0\images\0_000188.jpg,6.2667,0.5194,0.5761,1,Fixation,410060486041.0,0.0012769999999999,0
0,0\images\0_000189.jpg,6.3,0.5168,0.5781,1,Fixation,410060522041.0,0.0014229999999999,0
0,0\images\0_000190.jpg,6.3333,0.5177,0.5786,1,Fixation,410060554040.0,0.0001219999999992,0
0,0\images\0_000191.jpg,6.3667,0.5177,0.5837,1,Fixation,410060586040.0,0.0012780000000001,0
0,0\images\0_000192.jpg,6.4,0.5203,0.5847,1,Fixation,410060622038.0,0.0014199999999995,0
0,0\images\0_000193.jpg,6.4333,0.5199,0.5832,1,Fixation,410060654038.0,0.0001199999999998,0
0,0\images\0_000194.jpg,6.4667,0.521,0.5816,1,Fixation,410060686038.0,0.0012800000000003,0
0,0\images\0_000195.jpg,6.5,0.5206,0.5832,1,Fixation,410060722037.0,0.0014189999999993,0
0,0\images\0_000196.jpg,6.5333,0.5204,0.5851,1,Fixation,410060754037.0,0.0001189999999997,0
0,0\images\0_000197.jpg,6.5667,0.5188,0.5846,1,Fixation,410060786037.0,0.0012810000000005,0
0,0\images\0_000198.jpg,6.6,0.5184,0.5848,1,Fixation,410060822036.0,0.0014180000000001,0
0,0\images\0_000199.jpg,6.6333,0.5187,0.5867,1,Fixation,410060854034.0,0.0001159999999993,0
0,0\images\0_000200.jpg,6.6667,0.5199,0.5872,1,Fixation,410060886034.0,0.001284,0
0,0\images\0_000201.jpg,6.7,0.5185,0.5865,1,Fixation,410060922033.0,0.0014149999999997,0
0,0\images\0_000202.jpg,6.7333,0.5189,0.5903,1,Fixation,410060954033.0,0.000115,0
0,0\images\0_000203.jpg,6.7667,0.5197,0.5898,1,Fixation,410060986030.0,0.0012880000000006,0
0,0\images\0_000204.jpg,6.8,0.5187,0.5918,1,Fixation,410061022028.0,0.0014099999999999,0
0,0\images\0_000205.jpg,6.8333,0.5189,0.5889,1,Fixation,410061054028.0,0.0001099999999993,0
0,0\images\0_000206.jpg,6.8667,0.5185,0.5874,1,Fixation,410061086027.0,0.0012910000000001,0
0,0\images\0_000207.jpg,6.9,0.5169,0.5877,1,Fixation,410061122026.0,0.0014079999999996,0
0,0\images\0_000593.jpg,19.7667,0.5125,0.6199,1,Fixation,410073985702.0,0.001616000000002,1
0,0\images\0_000594.jpg,19.8,0.5071,0.6134,1,Fixation,410074021702.0,0.0010839999999987,1
0,0\images\0_000595.jpg,19.8333,0.51,0.6108,1,Fixation,410074053701.0,0.0002170000000027,1
0,0\images\0_000596.jpg,19.8667,0.5103,0.6102,1,Fixation,410074085702.0,0.001616000000002,1
0,0\images\0_000597.jpg,19.9,0.5107,0.6179,1,Fixation,410074121698.0,0.0010800000000017,1
0,0\images\0_000598.jpg,19.9333,0.5109,0.6125,1,Fixation,410074153698.0,0.0002199999999987,1
0,0\images\0_000599.jpg,19.9667,0.5117,0.6144,1,Fixation,410074185698.0,0.001619999999999,1
0,0\images\0_000600.jpg,20.0,0.5113,0.6102,1,Fixation,410074221695.0,0.0010769999999986,1
0,0\images\0_000601.jpg,20.0333,0.51,0.6133,1,Fixation,410074253695.0,0.0002230000000018,1
0,0\images\0_000602.jpg,20.0667,0.5128,0.6102,1,Fixation,410074285695.0,0.0016230000000021,1
0,0\images\0_000603.jpg,20.1,0.5106,0.6088,1,Fixation,410074321695.0,0.0010769999999986,1
0,0\images\0_000604.jpg,20.1333,0.5119,0.608,1,Fixation,410074353694.0,0.0002239999999993,1
0,0\images\0_000605.jpg,20.1667,0.5138,0.6086,1,Fixation,410074385694.0,0.0016239999999996,1
0,0\images\0_000606.jpg,20.2,0.5119,0.6107,1,Fixation,410074421693.0,0.0010750000000001,1
0,0\images\0_000607.jpg,20.2333,0.5137,0.6097,1,Fixation,410074453693.0,0.0002250000000003,1
0,0\images\0_000608.jpg,20.2667,0.5136,0.6092,1,Fixation,410074485692.0,0.0016260000000016,1
0,0\images\0_000609.jpg,20.3,0.5124,0.614,1,Fixation,410074521691.0,0.0010729999999981,1
0,0\images\0_000610.jpg,20.3333,0.5126,0.6146,1,Saccade,410074553691.0,0.0002270000000024,1
0,0\images\0_000611.jpg,20.3667,0.5123,0.6797,1,Fixation,410074585691.0,0.0016270000000027,1
0,0\images\0_000612.jpg,20.4,0.5139,0.6816,1,Fixation,410074621690.0,0.0010720000000006,1
0,0\images\0_000613.jpg,20.4333,0.5147,0.676,1,Fixation,410074653690.0,0.0002279999999998,1
0,0\images\0_000614.jpg,20.4667,0.5125,0.6797,1,Fixation,410074685689.0,0.0016290000000012,1
0,0\images\0_000615.jpg,20.5,0.5121,0.6775,1,Fixation,410074721689.0,0.0010709999999996,1
0,0\images\0_000616.jpg,20.5333,0.5123,0.6796,1,Fixation,410074753686.0,0.0002320000000004,1
0,0\images\0_000617.jpg,20.5667,0.5126,0.6795,1,Fixation,410074785686.0,0.0016320000000007,1
0,0\images\0_000618.jpg,20.6,0.5104,0.68,1,Fixation,410074821685.0,0.001066999999999,1
0,0\images\0_000619.jpg,20.6333,0.5111,0.6788,1,Fixation,410074853685.0,0.0002329999999979,1
0,0\images\0_000620.jpg,20.6667,0.5145,0.6782,1,Fixation,410074885681.0,0.0016369999999987,1
0,0\images\0_000621.jpg,20.7,0.5107,0.6785,1,Fixation,410074921681.0,0.001063000000002,1
0,0\images\0_000622.jpg,20.7333,0.511,0.6784,1,Fixation,410074953681.0,0.0002369999999984,1
0,0\images\0_000623.jpg,20.7667,0.5117,0.6774,1,Fixation,410074985680.0,0.0016379999999998,1
0,0\images\0_000624.jpg,20.8,0.5123,0.68,1,Fixation,410075021677.0,0.0010589999999979,1
0,0\images\0_000625.jpg,20.8333,0.5142,0.677,1,Fixation,410075053677.0,0.0002410000000026,1
0,0\images\0_000626.jpg,20.8667,0.5131,0.6759,1,Fixation,410075085677.0,0.0016410000000028,1
0,0\images\0_000627.jpg,20.9,0.5109,0.6815,1,Fixation,410075121676.0,0.0010580000000004,1
0,0\images\0_000628.jpg,20.9333,0.5137,0.6754,1,Fixation,410075153673.0,0.0002449999999996,1
0,0\images\0_000629.jpg,20.9667,0.5132,0.676,1,Fixation,410075185673.0,0.0016449999999998,1
0,0\images\0_000630.jpg,21.0,0.5104,0.6801,1,Fixation,410075221673.0,0.0010550000000009,1
0,0\images\0_000631.jpg,21.0333,0.5115,0.6802,1,Fixation,410075253672.0,0.0002460000000006,1
0,0\images\0_000632.jpg,21.0667,0.5131,0.6784,1,Fixation,410075285672.0,0.0016460000000009,1
0,0\images\0_000633.jpg,21.1,0.5152,0.679,1,Fixation,410075321672.0,0.0010539999999998,1
0,0\images\0_000634.jpg,21.1333,0.5108,0.6774,1,Fixation,410075353671.0,0.0002469999999981,1
0,0\images\0_000635.jpg,21.1667,0.5122,0.6771,1,Fixation,410075385671.0,0.0016469999999983,1
0,0\images\0_000636.jpg,21.2,0.5101,0.677,1,Fixation,410075421667.0,0.0010490000000018,1
0,0\images\0_000637.jpg,21.2333,0.5102,0.6736,1,Fixation,410075453666.0,0.0002519999999996,1
0,0\images\0_000638.jpg,21.2667,0.5119,0.6735,1,Fixation,410075485666.0,0.0016519999999999,1
0,0\images\0_000639.jpg,21.3,0.5106,0.6773,1,Fixation,410075521666.0,0.0010479999999972,1
0,0\images\0_000640.jpg,21.3333,0.51,0.6762,1,Fixation,410075553663.0,0.0002550000000027,1
0,0\images\0_000641.jpg,21.3667,0.5092,0.6728,1,Fixation,410075585663.0,0.001655000000003,1
0,0\images\0_000642.jpg,21.4,0.5077,0.6739,1,Fixation,410075621663.0,0.0010450000000012,1
0,0\images\0_000643.jpg,21.4333,0.5084,0.6757,1,Fixation,410075653663.0,0.0002549999999992,1
0,0\images\0_000644.jpg,21.4667,0.5088,0.6701,1,Fixation,410075685661.0,0.001656999999998,1
0,0\images\0_000645.jpg,21.5,0.5095,0.6712,1,Fixation,410075721660.0,0.0010419999999982,1
0,0\images\0_000646.jpg,21.5333,0.5089,0.6763,1,Fixation,410075753660.0,0.0002580000000023,1
0,0\images\0_000647.jpg,21.5667,0.5113,0.6747,1,Fixation,410075785660.0,0.0016580000000026,1
0,0\images\0_000648.jpg,21.6,0.5118,0.6756,1,Fixation,410075821660.0,0.0010419999999982,1
0,0\images\0_000649.jpg,21.6333,0.5112,0.6734,1,Fixation,410075853660.0,0.0002579999999987,1
0,0\images\0_000650.jpg,21.6667,0.511,0.6723,1,Fixation,410075885660.0,0.001657999999999,1
0,0\images\0_000651.jpg,21.7,0.5127,0.6764,1,Fixation,410075921657.0,0.0010389999999986,1
0,0\images\0_000652.jpg,21.7333,0.5109,0.6804,1,Fixation,410075953657.0,0.0002610000000018,1
0,0\images\0_000653.jpg,21.7667,0.51,0.6742,1,Fixation,410075985657.0,0.0016610000000021,1
0,0\images\0_000654.jpg,21.8,0.5125,0.6733,1,Fixation,410076021656.0,0.0010379999999976,1
0,0\images\0_000655.jpg,21.8333,0.514,0.6738,1,Fixation,410076053654.0,0.0002640000000013,1
0,0\images\0_000656.jpg,21.8667,0.5123,0.6706,1,Fixation,410076085654.0,0.0016640000000016,1
0,0\images\0_000657.jpg,21.9,0.5111,0.6737,1,Fixation,410076121654.0,0.0010360000000027,1
0,0\images\0_000658.jpg,21.9333,0.5145,0.6765,1,Fixation,410076153654.0,0.0002639999999978,1
0,0\images\0_000659.jpg,21.9667,0.512,0.6761,1,Fixation,410076185653.0,0.0016649999999991,1
0,0\images\0_000660.jpg,22.0,0.5168,0.6765,1,Fixation,410076221653.0,0.0010349999999981,1
0,0\images\0_000661.jpg,22.0333,0.5126,0.6748,1,Fixation,410076253653.0,0.0002650000000024,1
0,0\images\0_000662.jpg,22.0667,0.5133,0.6775,1,Fixation,410076285652.0,0.0016660000000001,1
0,0\images\0_000663.jpg,22.1,0.5117,0.677,1,Fixation,410076321650.0,0.0010319999999985,1
0,0\images\0_000664.jpg,22.1333,0.5127,0.6752,1,Fixation,410076353650.0,0.0002679999999983,1
0,0\images\0_000665.jpg,22.1667,0.5137,0.6749,1,Fixation,410076385649.0,0.0016689999999996,1
0,0\images\0_000666.jpg,22.2,0.5136,0.6746,1,Fixation,410076421649.0,0.0010310000000011,1
0,0\images\0_000667.jpg,22.2333,0.5152,0.6694,1,Fixation,410076453648.0,0.0002700000000004,1
0,0\images\0_000668.jpg,22.2667,0.5123,0.6696,1,Fixation,410076485647.0,0.0016710000000017,1
0,0\images\0_000669.jpg,22.3,0.5136,0.6735,1,Fixation,410076521647.0,0.001028999999999,1
0,0\images\0_000670.jpg,22.3333,0.5128,0.6718,1,Fixation,410076553646.0,0.0002720000000024,1
0,0\images\0_000671.jpg,22.3667,0.5135,0.6708,1,Fixation,410076585639.0,0.0016790000000028,1
0,0\images\0_000672.jpg,22.4,0.5142,0.673,1,Fixation,410076621639.0,0.0010210000000014,1
0,0\images\0_000673.jpg,22.4333,0.5166,0.6701,1,Fixation,410076653638.0,0.00028,1
0,0\images\0_000674.jpg,22.4667,0.5123,0.6682,1,Fixation,410076685638.0,0.0016800000000003,1
0,0\images\0_000675.jpg,22.5,0.5143,0.6714,1,Fixation,410076721637.0,0.0010189999999994,1
0,0\images\0_000676.jpg,22.5333,0.5162,0.6735,1,Fixation,410076753636.0,0.0002820000000021,1
0,0\images\0_000677.jpg,22.5667,0.5148,0.6728,1,Fixation,410076785636.0,0.0016820000000024,1
0,0\images\0_000678.jpg,22.6,0.5141,0.6747,1,Fixation,410076821636.0,0.0010179999999984,1
0,0\images\0_000679.jpg,22.6333,0.5165,0.6733,1,Fixation,410076853636.0,0.0002819999999985,1
0,0\images\0_000680.jpg,22.6667,0.5158,0.6708,1,Fixation,410076885636.0,0.0016819999999988,1
0,0\images\0_000681.jpg,22.7,0.5144,0.6679,1,Fixation,410076921635.0,0.0010170000000009,1
0,0\images\0_000682.jpg,22.7333,0.5146,0.6665,1,Fixation,410076953635.0,0.0002829999999995,1
0,0\images\0_000683.jpg,22.7667,0.5164,0.6681,1,Fixation,410076985633.0,0.0016850000000019,1
0,0\images\0_000684.jpg,22.8,0.515,0.6667,1,Fixation,410077021632.0,0.0010139999999978,1
0,0\images\0_000685.jpg,22.8333,0.5151,0.6631,1,Fixation,410077053632.0,0.0002860000000026,1
